ID,UpgradeType,Level,IconID,Price,IncreaseStat,Stat
402425,Defence,425,940002,435000,1,425
402426,Defence,426,940002,436000,1,426
402427,Defence,427,940002,437000,1,427
402428,Defence,428,940002,438000,1,428
402429,Defence,429,940002,439000,1,429
402430,Defence,430,940002,440000,1,430
402431,Defence,431,940002,441000,1,431
402432,Defence,432,940002,442000,1,432
402433,Defence,433,940002,443000,1,433
402434,Defence,434,940002,444000,1,434
402435,Defence,435,940002,445000,1,435
402436,Defence,436,940002,446000,1,436
402437,Defence,437,940002,447000,1,437
402438,Defence,438,940002,448000,1,438
402439,Defence,439,940002,449000,1,439
402440,Defence,440,940002,450000,1,440
402441,Defence,441,940002,451000,1,441
402442,Defence,442,940002,452000,1,442
402443,Defence,443,940002,453000,1,443
402444,Defence,444,940002,454000,1,444
402445,Defence,445,940002,455000,1,445
402446,Defence,446,940002,456000,1,446
402447,Defence,447,940002,457000,1,447
402448,Defence,448,940002,458000,1,448
402449,Defence,449,940002,459000,1,449
402450,Defence,450,940002,460000,1,450
402451,Defence,451,940002,461000,1,451
402452,Defence,452,940002,462000,1,452
402453,Defence,453,940002,463000,1,453
402454,Defence,454,940002,464000,1,454
402455,Defence,455,940002,465000,1,455
402456,Defence,456,940002,466000,1,456
402457,Defence,457,940002,467000,1,457
402458,Defence,458,940002,468000,1,458
402459,Defence,459,940002,469000,1,459
402460,Defence,460,940002,470000,1,460
402461,Defence,461,940002,471000,1,461
402462,Defence,462,940002,472000,1,462
402463,Defence,463,940002,473000,1,463
402464,Defence,464,940002,474000,1,464
402465,Defence,465,940002,475000,1,465
402466,Defence,466,940002,476000,1,466
402467,Defence,467,940002,477000,1,467
402468,Defence,468,940002,478000,1,468
402469,Defence,469,940002,479000,1,469
402470,Defence,470,940002,480000,1,470
402471,Defence,471,940002,481000,1,471
402472,Defence,472,940002,482000,1,472
402473,Defence,473,940002,483000,1,473
402474,Defence,474,940002,484000,1,474
402475,Defence,475,940002,485000,1,475
402476,Defence,476,940002,486000,1,476
402477,Defence,477,940002,487000,1,477
402478,Defence,478,940002,488000,1,478
402479,Defence,479,940002,489000,1,479
402480,Defence,480,940002,490000,1,480
402481,Defence,481,940002,491000,1,481
402482,Defence,482,940002,492000,1,482
402483,Defence,483,940002,493000,1,483
402484,Defence,484,940002,494000,1,484
402485,Defence,485,940002,495000,1,485
402486,Defence,486,940002,496000,1,486
402487,Defence,487,940002,497000,1,487
402488,Defence,488,940002,498000,1,488
402489,Defence,489,940002,499000,1,489
402490,Defence,490,940002,500000,1,490
402491,Defence,491,940002,501000,1,491
402492,Defence,492,940002,502000,1,492
402493,Defence,493,940002,503000,1,493
402494,Defence,494,940002,504000,1,494
402495,Defence,495,940002,505000,1,495
402496,Defence,496,940002,506000,1,496
402497,Defence,497,940002,507000,1,497
402498,Defence,498,940002,508000,1,498
402499,Defence,499,940002,509000,1,499
402500,Defence,500,940002,510000,1,500
402501,Defence,501,940002,511000,1,501
402502,Defence,502,940002,512000,1,502
402503,Defence,503,940002,513000,1,503
402504,Defence,504,940002,514000,1,504
402505,Defence,505,940002,515000,1,505
402506,Defence,506,940002,516000,1,506
402507,Defence,507,940002,517000,1,507
402508,Defence,508,940002,518000,1,508
402509,Defence,509,940002,519000,1,509
402510,Defence,510,940002,520000,1,510
402511,Defence,511,940002,521000,1,511
402512,Defence,512,940002,522000,1,512
402513,Defence,513,940002,523000,1,513
402514,Defence,514,940002,524000,1,514
402515,Defence,515,940002,525000,1,515
402516,Defence,516,940002,526000,1,516
402517,Defence,517,940002,527000,1,517
402518,Defence,518,940002,528000,1,518
402519,Defence,519,940002,529000,1,519
402520,Defence,520,940002,530000,1,520
402521,Defence,521,940002,531000,1,521
402522,Defence,522,940002,532000,1,522
402523,Defence,523,940002,533000,1,523
402524,Defence,524,940002,534000,1,524
402525,Defence,525,940002,535000,1,525
402526,Defence,526,940002,536000,1,526
402527,Defence,527,940002,537000,1,527
402528,Defence,528,940002,538000,1,528
402529,Defence,529,940002,539000,1,529
402530,Defence,530,940002,540000,1,530
402531,Defence,531,940002,541000,1,531
402532,Defence,532,940002,542000,1,532
402533,Defence,533,940002,543000,1,533
402534,Defence,534,940002,544000,1,534
402535,Defence,535,940002,545000,1,535
402536,Defence,536,940002,546000,1,536
402537,Defence,537,940002,547000,1,537
402538,Defence,538,940002,548000,1,538
402539,Defence,539,940002,549000,1,539
402540,Defence,540,940002,550000,1,540
402541,Defence,541,940002,551000,1,541
402542,Defence,542,940002,552000,1,542
402543,Defence,543,940002,553000,1,543
402544,Defence,544,940002,554000,1,544
402545,Defence,545,940002,555000,1,545
402546,Defence,546,940002,556000,1,546
402547,Defence,547,940002,557000,1,547
402548,Defence,548,940002,558000,1,548
402549,Defence,549,940002,559000,1,549
402550,Defence,550,940002,560000,1,550
402551,Defence,551,940002,561000,1,551
402552,Defence,552,940002,562000,1,552
402553,Defence,553,940002,563000,1,553
402554,Defence,554,940002,564000,1,554
402555,Defence,555,940002,565000,1,555
402556,Defence,556,940002,566000,1,556
402557,Defence,557,940002,567000,1,557
402558,Defence,558,940002,568000,1,558
402559,Defence,559,940002,569000,1,559
402560,Defence,560,940002,570000,1,560
402561,Defence,561,940002,571000,1,561
402562,Defence,562,940002,572000,1,562
402563,Defence,563,940002,573000,1,563
402564,Defence,564,940002,574000,1,564
402565,Defence,565,940002,575000,1,565
402566,Defence,566,940002,576000,1,566
402567,Defence,567,940002,577000,1,567
402568,Defence,568,940002,578000,1,568
402569,Defence,569,940002,579000,1,569
402570,Defence,570,940002,580000,1,570
402571,Defence,571,940002,581000,1,571
402572,Defence,572,940002,582000,1,572
402573,Defence,573,940002,583000,1,573
402574,Defence,574,940002,584000,1,574
402575,Defence,575,940002,585000,1,575
402576,Defence,576,940002,586000,1,576
402577,Defence,577,940002,587000,1,577
402578,Defence,578,940002,588000,1,578
402579,Defence,579,940002,589000,1,579
402580,Defence,580,940002,590000,1,580
402581,Defence,581,940002,591000,1,581
402582,Defence,582,940002,592000,1,582
402583,Defence,583,940002,593000,1,583
402584,Defence,584,940002,594000,1,584
402585,Defence,585,940002,595000,1,585
402586,Defence,586,940002,596000,1,586
402587,Defence,587,940002,597000,1,587
402588,Defence,588,940002,598000,1,588
402589,Defence,589,940002,599000,1,589
402590,Defence,590,940002,600000,1,590
402591,Defence,591,940002,601000,1,591
402592,Defence,592,940002,602000,1,592
402593,Defence,593,940002,603000,1,593
402594,Defence,594,940002,604000,1,594
402595,Defence,595,940002,605000,1,595
402596,Defence,596,940002,606000,1,596
402597,Defence,597,940002,607000,1,597
402598,Defence,598,940002,608000,1,598
402599,Defence,599,940002,609000,1,599
402600,Defence,600,940002,610000,1,600
402601,Defence,601,940002,611000,1,601
402602,Defence,602,940002,612000,1,602
402603,Defence,603,940002,613000,1,603
402604,Defence,604,940002,614000,1,604
402605,Defence,605,940002,615000,1,605
402606,Defence,606,940002,616000,1,606
402607,Defence,607,940002,617000,1,607
402608,Defence,608,940002,618000,1,608
402609,Defence,609,940002,619000,1,609
402610,Defence,610,940002,620000,1,610
402611,Defence,611,940002,621000,1,611
402612,Defence,612,940002,622000,1,612
402613,Defence,613,940002,623000,1,613
402614,Defence,614,940002,624000,1,614
402615,Defence,615,940002,625000,1,615
402616,Defence,616,940002,626000,1,616
402617,Defence,617,940002,627000,1,617
402618,Defence,618,940002,628000,1,618
402619,Defence,619,940002,629000,1,619
402620,Defence,620,940002,630000,1,620
402621,Defence,621,940002,631000,1,621
402622,Defence,622,940002,632000,1,622
402623,Defence,623,940002,633000,1,623
402624,Defence,624,940002,634000,1,624
402625,Defence,625,940002,635000,1,625
402626,Defence,626,940002,636000,1,626
402627,Defence,627,940002,637000,1,627
402628,Defence,628,940002,638000,1,628
402629,Defence,629,940002,639000,1,629
402630,Defence,630,940002,640000,1,630
402631,Defence,631,940002,641000,1,631
402632,Defence,632,940002,642000,1,632
402633,Defence,633,940002,643000,1,633
402634,Defence,634,940002,644000,1,634
402635,Defence,635,940002,645000,1,635
402636,Defence,636,940002,646000,1,636
402637,Defence,637,940002,647000,1,637
402638,Defence,638,940002,648000,1,638
402639,Defence,639,940002,649000,1,639
402640,Defence,640,940002,650000,1,640
402641,Defence,641,940002,651000,1,641
402642,Defence,642,940002,652000,1,642
402643,Defence,643,940002,653000,1,643
402644,Defence,644,940002,654000,1,644
402645,Defence,645,940002,655000,1,645
402646,Defence,646,940002,656000,1,646
402647,Defence,647,940002,657000,1,647
402648,Defence,648,940002,658000,1,648
402649,Defence,649,940002,659000,1,649
402650,Defence,650,940002,660000,1,650
402651,Defence,651,940002,661000,1,651
402652,Defence,652,940002,662000,1,652
402653,Defence,653,940002,663000,1,653
402654,Defence,654,940002,664000,1,654
402655,Defence,655,940002,665000,1,655
402656,Defence,656,940002,666000,1,656
402657,Defence,657,940002,667000,1,657
402658,Defence,658,940002,668000,1,658
402659,Defence,659,940002,669000,1,659
402660,Defence,660,940002,670000,1,660
402661,Defence,661,940002,671000,1,661
402662,Defence,662,940002,672000,1,662
402663,Defence,663,940002,673000,1,663
402664,Defence,664,940002,674000,1,664
402665,Defence,665,940002,675000,1,665
402666,Defence,666,940002,676000,1,666
402667,Defence,667,940002,677000,1,667
402668,Defence,668,940002,678000,1,668
402669,Defence,669,940002,679000,1,669
402670,Defence,670,940002,680000,1,670
402671,Defence,671,940002,681000,1,671
402672,Defence,672,940002,682000,1,672
402673,Defence,673,940002,683000,1,673
402674,Defence,674,940002,684000,1,674
402675,Defence,675,940002,685000,1,675
402676,Defence,676,940002,686000,1,676
402677,Defence,677,940002,687000,1,677
402678,Defence,678,940002,688000,1,678
402679,Defence,679,940002,689000,1,679
402680,Defence,680,940002,690000,1,680
402681,Defence,681,940002,691000,1,681
402682,Defence,682,940002,692000,1,682
402683,Defence,683,940002,693000,1,683
402684,Defence,684,940002,694000,1,684
402685,Defence,685,940002,695000,1,685
402686,Defence,686,940002,696000,1,686
402687,Defence,687,940002,697000,1,687
402688,Defence,688,940002,698000,1,688
402689,Defence,689,940002,699000,1,689
402690,Defence,690,940002,700000,1,690
402691,Defence,691,940002,701000,1,691
402692,Defence,692,940002,702000,1,692
402693,Defence,693,940002,703000,1,693
402694,Defence,694,940002,704000,1,694
402695,Defence,695,940002,705000,1,695
402696,Defence,696,940002,706000,1,696
402697,Defence,697,940002,707000,1,697
402698,Defence,698,940002,708000,1,698
402699,Defence,699,940002,709000,1,699
402700,Defence,700,940002,710000,1,700
402701,Defence,701,940002,711000,1,701
402702,Defence,702,940002,712000,1,702
402703,Defence,703,940002,713000,1,703
402704,Defence,704,940002,714000,1,704
402705,Defence,705,940002,715000,1,705
402706,Defence,706,940002,716000,1,706
402707,Defence,707,940002,717000,1,707
402708,Defence,708,940002,718000,1,708
402709,Defence,709,940002,719000,1,709
402710,Defence,710,940002,720000,1,710
402711,Defence,711,940002,721000,1,711
402712,Defence,712,940002,722000,1,712
402713,Defence,713,940002,723000,1,713
402714,Defence,714,940002,724000,1,714
402715,Defence,715,940002,725000,1,715
402716,Defence,716,940002,726000,1,716
402717,Defence,717,940002,727000,1,717
402718,Defence,718,940002,728000,1,718
402719,Defence,719,940002,729000,1,719
402720,Defence,720,940002,730000,1,720
402721,Defence,721,940002,731000,1,721
402722,Defence,722,940002,732000,1,722
402723,Defence,723,940002,733000,1,723
402724,Defence,724,940002,734000,1,724
402725,Defence,725,940002,735000,1,725
402726,Defence,726,940002,736000,1,726
402727,Defence,727,940002,737000,1,727
402728,Defence,728,940002,738000,1,728
402729,Defence,729,940002,739000,1,729
402730,Defence,730,940002,740000,1,730
402731,Defence,731,940002,741000,1,731
402732,Defence,732,940002,742000,1,732
402733,Defence,733,940002,743000,1,733
402734,Defence,734,940002,744000,1,734
402735,Defence,735,940002,745000,1,735
402736,Defence,736,940002,746000,1,736
402737,Defence,737,940002,747000,1,737
402738,Defence,738,940002,748000,1,738
402739,Defence,739,940002,749000,1,739
402740,Defence,740,940002,750000,1,740
402741,Defence,741,940002,751000,1,741
402742,Defence,742,940002,752000,1,742
402743,Defence,743,940002,753000,1,743
402744,Defence,744,940002,754000,1,744
402745,Defence,745,940002,755000,1,745
402746,Defence,746,940002,756000,1,746
402747,Defence,747,940002,757000,1,747
402748,Defence,748,940002,758000,1,748
402749,Defence,749,940002,759000,1,749
402750,Defence,750,940002,760000,1,750
402751,Defence,751,940002,761000,1,751
402752,Defence,752,940002,762000,1,752
402753,Defence,753,940002,763000,1,753
402754,Defence,754,940002,764000,1,754
402755,Defence,755,940002,765000,1,755
402756,Defence,756,940002,766000,1,756
402757,Defence,757,940002,767000,1,757
402758,Defence,758,940002,768000,1,758
402759,Defence,759,940002,769000,1,759
402760,Defence,760,940002,770000,1,760
402761,Defence,761,940002,771000,1,761
402762,Defence,762,940002,772000,1,762
402763,Defence,763,940002,773000,1,763
402764,Defence,764,940002,774000,1,764
402765,Defence,765,940002,775000,1,765
402766,Defence,766,940002,776000,1,766
402767,Defence,767,940002,777000,1,767
402768,Defence,768,940002,778000,1,768
402769,Defence,769,940002,779000,1,769
402770,Defence,770,940002,780000,1,770
402771,Defence,771,940002,781000,1,771
402772,Defence,772,940002,782000,1,772
402773,Defence,773,940002,783000,1,773
402774,Defence,774,940002,784000,1,774
402775,Defence,775,940002,785000,1,775
402776,Defence,776,940002,786000,1,776
402777,Defence,777,940002,787000,1,777
402778,Defence,778,940002,788000,1,778
402779,Defence,779,940002,789000,1,779
402780,Defence,780,940002,790000,1,780
402781,Defence,781,940002,791000,1,781
402782,Defence,782,940002,792000,1,782
402783,Defence,783,940002,793000,1,783
402784,Defence,784,940002,794000,1,784
402785,Defence,785,940002,795000,1,785
402786,Defence,786,940002,796000,1,786
402787,Defence,787,940002,797000,1,787
402788,Defence,788,940002,798000,1,788
402789,Defence,789,940002,799000,1,789
402790,Defence,790,940002,800000,1,790
402791,Defence,791,940002,801000,1,791
402792,Defence,792,940002,802000,1,792
402793,Defence,793,940002,803000,1,793
402794,Defence,794,940002,804000,1,794
402795,Defence,795,940002,805000,1,795
402796,Defence,796,940002,806000,1,796
402797,Defence,797,940002,807000,1,797
402798,Defence,798,940002,808000,1,798
402799,Defence,799,940002,809000,1,799
402800,Defence,800,940002,810000,1,800
402801,Defence,801,940002,811000,1,801
402802,Defence,802,940002,812000,1,802
402803,Defence,803,940002,813000,1,803
402804,Defence,804,940002,814000,1,804
402805,Defence,805,940002,815000,1,805
402806,Defence,806,940002,816000,1,806
402807,Defence,807,940002,817000,1,807
402808,Defence,808,940002,818000,1,808
402809,Defence,809,940002,819000,1,809
402810,Defence,810,940002,820000,1,810
402811,Defence,811,940002,821000,1,811
402812,Defence,812,940002,822000,1,812
402813,Defence,813,940002,823000,1,813
402814,Defence,814,940002,824000,1,814
402815,Defence,815,940002,825000,1,815
402816,Defence,816,940002,826000,1,816
402817,Defence,817,940002,827000,1,817
402818,Defence,818,940002,828000,1,818
402819,Defence,819,940002,829000,1,819
402820,Defence,820,940002,830000,1,820
402821,Defence,821,940002,831000,1,821
402822,Defence,822,940002,832000,1,822
402823,Defence,823,940002,833000,1,823
402824,Defence,824,940002,834000,1,824
402825,Defence,825,940002,835000,1,825
402826,Defence,826,940002,836000,1,826
402827,Defence,827,940002,837000,1,827
402828,Defence,828,940002,838000,1,828
402829,Defence,829,940002,839000,1,829
402830,Defence,830,940002,840000,1,830
402831,Defence,831,940002,841000,1,831
402832,Defence,832,940002,842000,1,832
402833,Defence,833,940002,843000,1,833
402834,Defence,834,940002,844000,1,834
402835,Defence,835,940002,845000,1,835
402836,Defence,836,940002,846000,1,836
402837,Defence,837,940002,847000,1,837
402838,Defence,838,940002,848000,1,838
402839,Defence,839,940002,849000,1,839
402840,Defence,840,940002,850000,1,840
402841,Defence,841,940002,851000,1,841
402842,Defence,842,940002,852000,1,842
402843,Defence,843,940002,853000,1,843
402844,Defence,844,940002,854000,1,844
402845,Defence,845,940002,855000,1,845
402846,Defence,846,940002,856000,1,846
402847,Defence,847,940002,857000,1,847
402848,Defence,848,940002,858000,1,848
402849,Defence,849,940002,859000,1,849
402850,Defence,850,940002,860000,1,850
402851,Defence,851,940002,861000,1,851
402852,Defence,852,940002,862000,1,852
402853,Defence,853,940002,863000,1,853
402854,Defence,854,940002,864000,1,854
402855,Defence,855,940002,865000,1,855
402856,Defence,856,940002,866000,1,856
402857,Defence,857,940002,867000,1,857
402858,Defence,858,940002,868000,1,858
402859,Defence,859,940002,869000,1,859
402860,Defence,860,940002,870000,1,860
402861,Defence,861,940002,871000,1,861
402862,Defence,862,940002,872000,1,862
402863,Defence,863,940002,873000,1,863
402864,Defence,864,940002,874000,1,864
402865,Defence,865,940002,875000,1,865
402866,Defence,866,940002,876000,1,866
402867,Defence,867,940002,877000,1,867
402868,Defence,868,940002,878000,1,868
402869,Defence,869,940002,879000,1,869
402870,Defence,870,940002,880000,1,870
402871,Defence,871,940002,881000,1,871
402872,Defence,872,940002,882000,1,872
402873,Defence,873,940002,883000,1,873
402874,Defence,874,940002,884000,1,874
402875,Defence,875,940002,885000,1,875
402876,Defence,876,940002,886000,1,876
402877,Defence,877,940002,887000,1,877
402878,Defence,878,940002,888000,1,878
402879,Defence,879,940002,889000,1,879
402880,Defence,880,940002,890000,1,880
402881,Defence,881,940002,891000,1,881
402882,Defence,882,940002,892000,1,882
402883,Defence,883,940002,893000,1,883
402884,Defence,884,940002,894000,1,884
402885,Defence,885,940002,895000,1,885
402886,Defence,886,940002,896000,1,886
402887,Defence,887,940002,897000,1,887
402888,Defence,888,940002,898000,1,888
402889,Defence,889,940002,899000,1,889
402890,Defence,890,940002,900000,1,890
402891,Defence,891,940002,901000,1,891
402892,Defence,892,940002,902000,1,892
402893,Defence,893,940002,903000,1,893
402894,Defence,894,940002,904000,1,894
402895,Defence,895,940002,905000,1,895
402896,Defence,896,940002,906000,1,896
402897,Defence,897,940002,907000,1,897
402898,Defence,898,940002,908000,1,898
402899,Defence,899,940002,909000,1,899
402900,Defence,900,940002,910000,1,900
402901,Defence,901,940002,911000,1,901
402902,Defence,902,940002,912000,1,902
402903,Defence,903,940002,913000,1,903
402904,Defence,904,940002,914000,1,904
402905,Defence,905,940002,915000,1,905
402906,Defence,906,940002,916000,1,906
402907,Defence,907,940002,917000,1,907
402908,Defence,908,940002,918000,1,908
402909,Defence,909,940002,919000,1,909
402910,Defence,910,940002,920000,1,910
402911,Defence,911,940002,921000,1,911
402912,Defence,912,940002,922000,1,912
402913,Defence,913,940002,923000,1,913
402914,Defence,914,940002,924000,1,914
402915,Defence,915,940002,925000,1,915
402916,Defence,916,940002,926000,1,916
402917,Defence,917,940002,927000,1,917
402918,Defence,918,940002,928000,1,918
402919,Defence,919,940002,929000,1,919
402920,Defence,920,940002,930000,1,920
402921,Defence,921,940002,931000,1,921
402922,Defence,922,940002,932000,1,922
402923,Defence,923,940002,933000,1,923
402924,Defence,924,940002,934000,1,924
402925,Defence,925,940002,935000,1,925
402926,Defence,926,940002,936000,1,926
402927,Defence,927,940002,937000,1,927
402928,Defence,928,940002,938000,1,928
402929,Defence,929,940002,939000,1,929
402930,Defence,930,940002,940000,1,930
402931,Defence,931,940002,941000,1,931
402932,Defence,932,940002,942000,1,932
402933,Defence,933,940002,943000,1,933
402934,Defence,934,940002,944000,1,934
402935,Defence,935,940002,945000,1,935
402936,Defence,936,940002,946000,1,936
402937,Defence,937,940002,947000,1,937
402938,Defence,938,940002,948000,1,938
402939,Defence,939,940002,949000,1,939
402940,Defence,940,940002,950000,1,940
402941,Defence,941,940002,951000,1,941
402942,Defence,942,940002,952000,1,942
402943,Defence,943,940002,953000,1,943
402944,Defence,944,940002,954000,1,944
402945,Defence,945,940002,955000,1,945
402946,Defence,946,940002,956000,1,946
402947,Defence,947,940002,957000,1,947
402948,Defence,948,940002,958000,1,948
402949,Defence,949,940002,959000,1,949
402950,Defence,950,940002,960000,1,950
402951,Defence,951,940002,961000,1,951
402952,Defence,952,940002,962000,1,952
402953,Defence,953,940002,963000,1,953
402954,Defence,954,940002,964000,1,954
402955,Defence,955,940002,965000,1,955
402956,Defence,956,940002,966000,1,956
402957,Defence,957,940002,967000,1,957
402958,Defence,958,940002,968000,1,958
402959,Defence,959,940002,969000,1,959
402960,Defence,960,940002,970000,1,960
402961,Defence,961,940002,971000,1,961
402962,Defence,962,940002,972000,1,962
402963,Defence,963,940002,973000,1,963
402964,Defence,964,940002,974000,1,964
402965,Defence,965,940002,975000,1,965
402966,Defence,966,940002,976000,1,966
402967,Defence,967,940002,977000,1,967
402968,Defence,968,940002,978000,1,968
402969,Defence,969,940002,979000,1,969
402970,Defence,970,940002,980000,1,970
402971,Defence,971,940002,981000,1,971
402972,Defence,972,940002,982000,1,972
402973,Defence,973,940002,983000,1,973
402974,Defence,974,940002,984000,1,974
402975,Defence,975,940002,985000,1,975
402976,Defence,976,940002,986000,1,976
402977,Defence,977,940002,987000,1,977
402978,Defence,978,940002,988000,1,978
402979,Defence,979,940002,989000,1,979
402980,Defence,980,940002,990000,1,980
402981,Defence,981,940002,991000,1,981
402982,Defence,982,940002,992000,1,982
402983,Defence,983,940002,993000,1,983
402984,Defence,984,940002,994000,1,984
402985,Defence,985,940002,995000,1,985
402986,Defence,986,940002,996000,1,986
402987,Defence,987,940002,997000,1,987
402988,Defence,988,940002,998000,1,988
402989,Defence,989,940002,999000,1,989
402990,Defence,990,940002,1000000,1,990
402991,Defence,991,940002,1001000,1,991
402992,Defence,992,940002,1002000,1,992
402993,Defence,993,940002,1003000,1,993
402994,Defence,994,940002,1004000,1,994
402995,Defence,995,940002,1005000,1,995
402996,Defence,996,940002,1006000,1,996
402997,Defence,997,940002,1007000,1,997
402998,Defence,998,940002,1008000,1,998
402999,Defence,999,940002,1009000,1,999
403000,Health,0,940003,2500,10,0
403001,Health,1,940003,3000,10,10
403002,Health,2,940003,3500,10,20
403003,Health,3,940003,4000,10,30
403004,Health,4,940003,4500,10,40
403005,Health,5,940003,5000,10,50
403006,Health,6,940003,5500,10,60
403007,Health,7,940003,6000,10,70
403008,Health,8,940003,6500,10,80
403009,Health,9,940003,7000,10,90
403010,Health,10,940003,7500,10,100
403011,Health,11,940003,8000,10,110
403012,Health,12,940003,8500,10,120
403013,Health,13,940003,9000,10,130
403014,Health,14,940003,9500,10,140
403015,Health,15,940003,10000,10,150
403016,Health,16,940003,10500,10,160
403017,Health,17,940003,11000,10,170
403018,Health,18,940003,11500,10,180
403019,Health,19,940003,12000,10,190
403020,Health,20,940003,12500,10,200
403021,Health,21,940003,13000,10,210
403022,Health,22,940003,13500,10,220
403023,Health,23,940003,14000,10,230
403024,Health,24,940003,14500,10,240
403025,Health,25,940003,15000,10,250
403026,Health,26,940003,15500,10,260
403027,Health,27,940003,16000,10,270
403028,Health,28,940003,16500,10,280
403029,Health,29,940003,17000,10,290
403030,Health,30,940003,17500,10,300
403031,Health,31,940003,18000,10,310
403032,Health,32,940003,18500,10,320
403033,Health,33,940003,19000,10,330
403034,Health,34,940003,19500,10,340
403035,Health,35,940003,20000,10,350
403036,Health,36,940003,20500,10,360
403037,Health,37,940003,21000,10,370
403038,Health,38,940003,21500,10,380
403039,Health,39,940003,22000,10,390
403040,Health,40,940003,22500,10,400
403041,Health,41,940003,23000,10,410
403042,Health,42,940003,23500,10,420
403043,Health,43,940003,24000,10,430
403044,Health,44,940003,24500,10,440
403045,Health,45,940003,25000,10,450
403046,Health,46,940003,25500,10,460
403047,Health,47,940003,26000,10,470
403048,Health,48,940003,26500,10,480
403049,Health,49,940003,27000,10,490
403050,Health,50,940003,27500,10,500
403051,Health,51,940003,28000,10,510
403052,Health,52,940003,28500,10,520
403053,Health,53,940003,29000,10,530
403054,Health,54,940003,29500,10,540
403055,Health,55,940003,30000,10,550
403056,Health,56,940003,30500,10,560
403057,Health,57,940003,31000,10,570
403058,Health,58,940003,31500,10,580
403059,Health,59,940003,32000,10,590
403060,Health,60,940003,32500,10,600
403061,Health,61,940003,33000,10,610
403062,Health,62,940003,33500,10,620
403063,Health,63,940003,34000,10,630
403064,Health,64,940003,34500,10,640
403065,Health,65,940003,35000,10,650
403066,Health,66,940003,35500,10,660
403067,Health,67,940003,36000,10,670
403068,Health,68,940003,36500,10,680
403069,Health,69,940003,37000,10,690
403070,Health,70,940003,37500,10,700
403071,Health,71,940003,38000,10,710
403072,Health,72,940003,38500,10,720
403073,Health,73,940003,39000,10,730
403074,Health,74,940003,39500,10,740
403075,Health,75,940003,40000,10,750
403076,Health,76,940003,40500,10,760
403077,Health,77,940003,41000,10,770
403078,Health,78,940003,41500,10,780
403079,Health,79,940003,42000,10,790
403080,Health,80,940003,42500,10,800
403081,Health,81,940003,43000,10,810
403082,Health,82,940003,43500,10,820
403083,Health,83,940003,44000,10,830
403084,Health,84,940003,44500,10,840
403085,Health,85,940003,45000,10,850
403086,Health,86,940003,45500,10,860
403087,Health,87,940003,46000,10,870
403088,Health,88,940003,46500,10,880
403089,Health,89,940003,47000,10,890
403090,Health,90,940003,47500,10,900
403091,Health,91,940003,48000,10,910
403092,Health,92,940003,48500,10,920
403093,Health,93,940003,49000,10,930
403094,Health,94,940003,49500,10,940
403095,Health,95,940003,50000,10,950
403096,Health,96,940003,50500,10,960
403097,Health,97,940003,51000,10,970
403098,Health,98,940003,51500,10,980
403099,Health,99,940003,52000,10,990
403100,Health,100,940003,52500,10,1000
403101,Health,101,940003,53000,10,1010
403102,Health,102,940003,53500,10,1020
403103,Health,103,940003,54000,10,1030
403104,Health,104,940003,54500,10,1040
403105,Health,105,940003,55000,10,1050
403106,Health,106,940003,55500,10,1060
403107,Health,107,940003,56000,10,1070
403108,Health,108,940003,56500,10,1080
403109,Health,109,940003,57000,10,1090
403110,Health,110,940003,57500,10,1100
403111,Health,111,940003,58000,10,1110
403112,Health,112,940003,58500,10,1120
403113,Health,113,940003,59000,10,1130
403114,Health,114,940003,59500,10,1140
403115,Health,115,940003,60000,10,1150
403116,Health,116,940003,60500,10,1160
403117,Health,117,940003,61000,10,1170
403118,Health,118,940003,61500,10,1180
403119,Health,119,940003,62000,10,1190
403120,Health,120,940003,62500,10,1200
403121,Health,121,940003,63000,10,1210
403122,Health,122,940003,63500,10,1220
403123,Health,123,940003,64000,10,1230
403124,Health,124,940003,64500,10,1240
403125,Health,125,940003,65000,10,1250
403126,Health,126,940003,65500,10,1260
403127,Health,127,940003,66000,10,1270
403128,Health,128,940003,66500,10,1280
403129,Health,129,940003,67000,10,1290
403130,Health,130,940003,67500,10,1300
403131,Health,131,940003,68000,10,1310
403132,Health,132,940003,68500,10,1320
403133,Health,133,940003,69000,10,1330
403134,Health,134,940003,69500,10,1340
403135,Health,135,940003,70000,10,1350
403136,Health,136,940003,70500,10,1360
403137,Health,137,940003,71000,10,1370
403138,Health,138,940003,71500,10,1380
403139,Health,139,940003,72000,10,1390
403140,Health,140,940003,72500,10,1400
403141,Health,141,940003,73000,10,1410
403142,Health,142,940003,73500,10,1420
403143,Health,143,940003,74000,10,1430
403144,Health,144,940003,74500,10,1440
403145,Health,145,940003,75000,10,1450
403146,Health,146,940003,75500,10,1460
403147,Health,147,940003,76000,10,1470
403148,Health,148,940003,76500,10,1480
403149,Health,149,940003,77000,10,1490
403150,Health,150,940003,77500,10,1500
403151,Health,151,940003,78000,10,1510
403152,Health,152,940003,78500,10,1520
403153,Health,153,940003,79000,10,1530
403154,Health,154,940003,79500,10,1540
403155,Health,155,940003,80000,10,1550
403156,Health,156,940003,80500,10,1560
403157,Health,157,940003,81000,10,1570
403158,Health,158,940003,81500,10,1580
403159,Health,159,940003,82000,10,1590
403160,Health,160,940003,82500,10,1600
403161,Health,161,940003,83000,10,1610
403162,Health,162,940003,83500,10,1620
403163,Health,163,940003,84000,10,1630
